method,train_seed,mode,eval_seed,instance_id,instance_index,instance_filename,objective
HDRL,1234,sample1280,20260827,I36,36,N20_K2_M12_I36.xlsx,9.43699073792
HDRL,1234,sample1280,20260827,I37,37,N20_K2_M12_I37.xlsx,12.4346399307
HDRL,1234,sample1280,20260827,I38,38,N20_K2_M12_I38.xlsx,9.59040927887
HDRL,1234,sample1280,20260827,I39,39,N20_K2_M12_I39.xlsx,11.4797782898
HDRL,1234,sample1280,20260827,I40,40,N20_K2_M12_I40.xlsx,10.5578165054
HDRL,1234,sample1280,20260827,I41,41,N20_K2_M12_I41.xlsx,10.411277771
HDRL,1234,sample1280,20260827,I42,42,N20_K2_M12_I42.xlsx,11.8794565201
HDRL,1234,sample1280,20260827,I43,43,N20_K2_M12_I43.xlsx,9.11564826965
HDRL,1234,sample1280,20260827,I44,44,N20_K2_M12_I44.xlsx,11.4579257965
HDRL,1234,sample1280,20260827,I45,45,N20_K2_M12_I45.xlsx,11.0347776413
HDRL,1234,sample1280,20260827,I46,46,N20_K2_M12_I46.xlsx,7.81680297852
HDRL,1234,sample1280,20260827,I47,47,N20_K2_M12_I47.xlsx,9.73509693146
HDRL,1234,sample1280,20260827,I48,48,N20_K2_M12_I48.xlsx,9.20147705078
HDRL,1234,sample1280,20260827,I49,49,N20_K2_M12_I49.xlsx,9.70552062988
HDRL,1234,sample1280,20260827,I50,50,N20_K2_M12_I50.xlsx,12.1533107758
HDRL,1234,sample1280,20260827,I51,51,N20_K2_M12_I51.xlsx,11.0391559601
HDRL,1234,sample1280,20260827,I52,52,N20_K2_M12_I52.xlsx,11.0188598633
HDRL,1234,sample1280,20260827,I53,53,N20_K2_M12_I53.xlsx,10.6120471954
HDRL,1234,sample1280,20260827,I54,54,N20_K2_M12_I54.xlsx,9.70100784302
HDRL,1234,sample1280,20260827,I55,55,N20_K2_M12_I55.xlsx,11.6274204254
HDRL,1234,sample1280,20260827,I56,56,N20_K2_M12_I56.xlsx,12.1717710495
HDRL,1234,sample1280,20260827,I57,57,N20_K2_M12_I57.xlsx,11.448928833
HDRL,1234,sample1280,20260827,I58,58,N20_K2_M12_I58.xlsx,8.93909168243
HDRL,1234,sample1280,20260827,I59,59,N20_K2_M12_I59.xlsx,9.26570892334
HDRL,1234,sample1280,20260827,I60,60,N20_K2_M12_I60.xlsx,9.5751285553
HDRL,1234,sample1280,20260827,I61,61,N20_K2_M12_I61.xlsx,10.607837677
HDRL,1234,sample1280,20260827,I62,62,N20_K2_M12_I62.xlsx,8.91461753845
HDRL,1234,sample1280,20260827,I63,63,N20_K2_M12_I63.xlsx,10.3456287384
HDRL,1234,sample1280,20260827,I64,64,N20_K2_M12_I64.xlsx,9.99493789673
HDRL,1234,sample1280,20260827,I65,65,N20_K2_M12_I65.xlsx,12.6630582809
HDRL,1234,sample1280,20260827,I66,66,N20_K2_M12_I66.xlsx,10.3657741547
HDRL,1234,sample1280,20260827,I67,67,N20_K2_M12_I67.xlsx,9.93332290649
HDRL,1234,sample1280,20260827,I68,68,N20_K2_M12_I68.xlsx,10.0359420776
HDRL,1234,sample1280,20260827,I69,69,N20_K2_M12_I69.xlsx,10.7832584381
HDRL,1234,sample1280,20260827,I70,70,N20_K2_M12_I70.xlsx,10.172205925
HDRL,1234,sample1280,20260827,I71,71,N20_K2_M12_I71.xlsx,11.9404087067
HDRL,1234,sample1280,20260827,I72,72,N20_K2_M12_I72.xlsx,10.5143051147
HDRL,1234,sample1280,20260827,I73,73,N20_K2_M12_I73.xlsx,9.40225315094
HDRL,1234,sample1280,20260827,I74,74,N20_K2_M12_I74.xlsx,10.502746582
HDRL,1234,sample1280,20260827,I75,75,N20_K2_M12_I75.xlsx,9.42391777039
HDRL,1234,sample1280,20260827,I76,76,N20_K2_M12_I76.xlsx,11.7569026947
HDRL,1234,sample1280,20260827,I77,77,N20_K2_M12_I77.xlsx,9.94013977051
HDRL,1234,sample1280,20260827,I78,78,N20_K2_M12_I78.xlsx,9.58832263947
HDRL,1234,sample1280,20260827,I79,79,N20_K2_M12_I79.xlsx,11.1644916534
HDRL,1234,sample1280,20260827,I80,80,N20_K2_M12_I80.xlsx,10.6347780228
HDRL,1234,sample1280,20260827,I81,81,N20_K2_M12_I81.xlsx,10.4899845123
HDRL,1234,sample1280,20260827,I82,82,N20_K2_M12_I82.xlsx,9.96292495728
HDRL,1234,sample1280,20260827,I83,83,N20_K2_M12_I83.xlsx,10.6091098785
HDRL,1234,sample1280,20260827,I84,84,N20_K2_M12_I84.xlsx,9.91873550415
HDRL,1234,sample1280,20260827,I85,85,N20_K2_M12_I85.xlsx,11.6340065002
HDRL,1234,sample1280,20260827,I86,86,N20_K2_M12_I86.xlsx,10.1574659348
HDRL,1234,sample1280,20260827,I87,87,N20_K2_M12_I87.xlsx,9.23789787292
HDRL,1234,sample1280,20260827,I88,88,N20_K2_M12_I88.xlsx,9.39445972443
HDRL,1234,sample1280,20260827,I89,89,N20_K2_M12_I89.xlsx,10.6389884949
HDRL,1234,sample1280,20260827,I90,90,N20_K2_M12_I90.xlsx,10.985663414
HDRL,1234,sample1280,20260827,I91,91,N20_K2_M12_I91.xlsx,10.63667202
HDRL,1234,sample1280,20260827,I92,92,N20_K2_M12_I92.xlsx,8.80004787445
HDRL,1234,sample1280,20260827,I93,93,N20_K2_M12_I93.xlsx,10.1442689896
HDRL,1234,sample1280,20260827,I94,94,N20_K2_M12_I94.xlsx,9.63469409943
HDRL,1234,sample1280,20260827,I95,95,N20_K2_M12_I95.xlsx,9.84796237946
HDRL,1234,sample1280,20260827,I96,96,N20_K2_M12_I96.xlsx,9.92655563354
HDRL,1234,sample1280,20260827,I97,97,N20_K2_M12_I97.xlsx,10.4504776001
HDRL,1234,sample1280,20260827,I98,98,N20_K2_M12_I98.xlsx,9.0707244873
HDRL,1234,sample1280,20260827,I99,99,N20_K2_M12_I99.xlsx,10.2897844315
HDRL,1234,sample1280,20260827,I100,100,N20_K2_M12_I100.xlsx,9.90114212036
HDRL,2345,greedy,20260827,I1,1,N20_K2_M12_I1.xlsx,11.4683942795
HDRL,2345,greedy,20260827,I2,2,N20_K2_M12_I2.xlsx,12.3401355743
HDRL,2345,greedy,20260827,I3,3,N20_K2_M12_I3.xlsx,10.1020793915
HDRL,2345,greedy,20260827,I4,4,N20_K2_M12_I4.xlsx,9.35018157959
HDRL,2345,greedy,20260827,I5,5,N20_K2_M12_I5.xlsx,11.0362491608
HDRL,2345,greedy,20260827,I6,6,N20_K2_M12_I6.xlsx,11.6878681183
HDRL,2345,greedy,20260827,I7,7,N20_K2_M12_I7.xlsx,12.9770689011
HDRL,2345,greedy,20260827,I8,8,N20_K2_M12_I8.xlsx,12.6182851791
HDRL,2345,greedy,20260827,I9,9,N20_K2_M12_I9.xlsx,11.3504562378
HDRL,2345,greedy,20260827,I10,10,N20_K2_M12_I10.xlsx,11.4083271027
HDRL,2345,greedy,20260827,I11,11,N20_K2_M12_I11.xlsx,11.9383745193
HDRL,2345,greedy,20260827,I12,12,N20_K2_M12_I12.xlsx,7.78857135773
HDRL,2345,greedy,20260827,I13,13,N20_K2_M12_I13.xlsx,11.4947328568
HDRL,2345,greedy,20260827,I14,14,N20_K2_M12_I14.xlsx,9.52347183228
HDRL,2345,greedy,20260827,I15,15,N20_K2_M12_I15.xlsx,10.5515785217
HDRL,2345,greedy,20260827,I16,16,N20_K2_M12_I16.xlsx,11.0516090393
HDRL,2345,greedy,20260827,I17,17,N20_K2_M12_I17.xlsx,12.365152359
HDRL,2345,greedy,20260827,I18,18,N20_K2_M12_I18.xlsx,11.1313858032
HDRL,2345,greedy,20260827,I19,19,N20_K2_M12_I19.xlsx,9.92592811584
HDRL,2345,greedy,20260827,I20,20,N20_K2_M12_I20.xlsx,12.059885025
HDRL,2345,greedy,20260827,I21,21,N20_K2_M12_I21.xlsx,12.9179553986
HDRL,2345,greedy,20260827,I22,22,N20_K2_M12_I22.xlsx,11.9345121384
HDRL,2345,greedy,20260827,I23,23,N20_K2_M12_I23.xlsx,15.3089237213
HDRL,2345,greedy,20260827,I24,24,N20_K2_M12_I24.xlsx,13.855055809
HDRL,2345,greedy,20260827,I25,25,N20_K2_M12_I25.xlsx,11.3056135178
HDRL,2345,greedy,20260827,I26,26,N20_K2_M12_I26.xlsx,11.7522201538
HDRL,2345,greedy,20260827,I27,27,N20_K2_M12_I27.xlsx,10.864988327
HDRL,2345,greedy,20260827,I28,28,N20_K2_M12_I28.xlsx,12.0266571045
HDRL,2345,greedy,20260827,I29,29,N20_K2_M12_I29.xlsx,12.4276418686
HDRL,2345,greedy,20260827,I30,30,N20_K2_M12_I30.xlsx,10.7668886185
HDRL,2345,greedy,20260827,I31,31,N20_K2_M12_I31.xlsx,9.49990081787
HDRL,2345,greedy,20260827,I32,32,N20_K2_M12_I32.xlsx,9.09240245819
HDRL,2345,greedy,20260827,I33,33,N20_K2_M12_I33.xlsx,9.53970718384
HDRL,2345,greedy,20260827,I34,34,N20_K2_M12_I34.xlsx,12.9225940704
HDRL,2345,greedy,20260827,I35,35,N20_K2_M12_I35.xlsx,14.1296539307
HDRL,2345,greedy,20260827,I36,36,N20_K2_M12_I36.xlsx,9.87048339844
HDRL,2345,greedy,20260827,I37,37,N20_K2_M12_I37.xlsx,12.6676549911
HDRL,2345,greedy,20260827,I38,38,N20_K2_M12_I38.xlsx,9.93303108215
HDRL,2345,greedy,20260827,I39,39,N20_K2_M12_I39.xlsx,11.6883649826
HDRL,2345,greedy,20260827,I40,40,N20_K2_M12_I40.xlsx,10.774312973
HDRL,2345,greedy,20260827,I41,41,N20_K2_M12_I41.xlsx,10.7852554321
HDRL,2345,greedy,20260827,I42,42,N20_K2_M12_I42.xlsx,12.1324100494
HDRL,2345,greedy,20260827,I43,43,N20_K2_M12_I43.xlsx,10.3033895493
HDRL,2345,greedy,20260827,I44,44,N20_K2_M12_I44.xlsx,12.1043157578
HDRL,2345,greedy,20260827,I45,45,N20_K2_M12_I45.xlsx,12.2338142395
HDRL,2345,greedy,20260827,I46,46,N20_K2_M12_I46.xlsx,7.86029148102
HDRL,2345,greedy,20260827,I47,47,N20_K2_M12_I47.xlsx,10.8641080856
HDRL,2345,greedy,20260827,I48,48,N20_K2_M12_I48.xlsx,9.9399766922
HDRL,2345,greedy,20260827,I49,49,N20_K2_M12_I49.xlsx,10.4150772095
HDRL,2345,greedy,20260827,I50,50,N20_K2_M12_I50.xlsx,14.2576999664
HDRL,2345,greedy,20260827,I51,51,N20_K2_M12_I51.xlsx,11.4896745682
HDRL,2345,greedy,20260827,I52,52,N20_K2_M12_I52.xlsx,11.0979204178
HDRL,2345,greedy,20260827,I53,53,N20_K2_M12_I53.xlsx,11.4248952866
HDRL,2345,greedy,20260827,I54,54,N20_K2_M12_I54.xlsx,9.93456840515
HDRL,2345,greedy,20260827,I55,55,N20_K2_M12_I55.xlsx,12.1937570572
HDRL,2345,greedy,20260827,I56,56,N20_K2_M12_I56.xlsx,13.2820129395
HDRL,2345,greedy,20260827,I57,57,N20_K2_M12_I57.xlsx,11.9698486328
HDRL,2345,greedy,20260827,I58,58,N20_K2_M12_I58.xlsx,9.3333940506
HDRL,2345,greedy,20260827,I59,59,N20_K2_M12_I59.xlsx,9.98799991608
HDRL,2345,greedy,20260827,I60,60,N20_K2_M12_I60.xlsx,9.99319934845
HDRL,2345,greedy,20260827,I61,61,N20_K2_M12_I61.xlsx,11.5968704224
HDRL,2345,greedy,20260827,I62,62,N20_K2_M12_I62.xlsx,11.2608127594
HDRL,2345,greedy,20260827,I63,63,N20_K2_M12_I63.xlsx,11.4426288605
HDRL,2345,greedy,20260827,I64,64,N20_K2_M12_I64.xlsx,10.2944326401
HDRL,2345,greedy,20260827,I65,65,N20_K2_M12_I65.xlsx,13.8077087402
HDRL,2345,greedy,20260827,I66,66,N20_K2_M12_I66.xlsx,11.1016788483
HDRL,2345,greedy,20260827,I67,67,N20_K2_M12_I67.xlsx,10.7107276917
HDRL,2345,greedy,20260827,I68,68,N20_K2_M12_I68.xlsx,10.7078990936
HDRL,2345,greedy,20260827,I69,69,N20_K2_M12_I69.xlsx,11.3003482819
HDRL,2345,greedy,20260827,I70,70,N20_K2_M12_I70.xlsx,10.9753789902
HDRL,2345,greedy,20260827,I71,71,N20_K2_M12_I71.xlsx,13.4979686737
HDRL,2345,greedy,20260827,I72,72,N20_K2_M12_I72.xlsx,10.3233261108
HDRL,2345,greedy,20260827,I73,73,N20_K2_M12_I73.xlsx,10.4774856567
HDRL,2345,greedy,20260827,I74,74,N20_K2_M12_I74.xlsx,11.2806892395
HDRL,2345,greedy,20260827,I75,75,N20_K2_M12_I75.xlsx,9.82494735718
HDRL,2345,greedy,20260827,I76,76,N20_K2_M12_I76.xlsx,13.1050224304
HDRL,2345,greedy,20260827,I77,77,N20_K2_M12_I77.xlsx,10.9112291336
HDRL,2345,greedy,20260827,I78,78,N20_K2_M12_I78.xlsx,10.3429088593
HDRL,2345,greedy,20260827,I79,79,N20_K2_M12_I79.xlsx,12.3179321289
HDRL,2345,greedy,20260827,I80,80,N20_K2_M12_I80.xlsx,10.6347780228
HDRL,2345,greedy,20260827,I81,81,N20_K2_M12_I81.xlsx,11.4610214233
HDRL,2345,greedy,20260827,I82,82,N20_K2_M12_I82.xlsx,10.9510498047
HDRL,2345,greedy,20260827,I83,83,N20_K2_M12_I83.xlsx,11.0759429932
HDRL,2345,greedy,20260827,I84,84,N20_K2_M12_I84.xlsx,10.8290472031
HDRL,2345,greedy,20260827,I85,85,N20_K2_M12_I85.xlsx,14.2276830673
HDRL,2345,greedy,20260827,I86,86,N20_K2_M12_I86.xlsx,10.2511310577
HDRL,2345,greedy,20260827,I87,87,N20_K2_M12_I87.xlsx,9.66328620911
HDRL,2345,greedy,20260827,I88,88,N20_K2_M12_I88.xlsx,9.57505893707
HDRL,2345,greedy,20260827,I89,89,N20_K2_M12_I89.xlsx,11.8732500076
HDRL,2345,greedy,20260827,I90,90,N20_K2_M12_I90.xlsx,12.49792099
HDRL,2345,greedy,20260827,I91,91,N20_K2_M12_I91.xlsx,11.3366279602
HDRL,2345,greedy,20260827,I92,92,N20_K2_M12_I92.xlsx,10.2225894928
HDRL,2345,greedy,20260827,I93,93,N20_K2_M12_I93.xlsx,11.246011734
HDRL,2345,greedy,20260827,I94,94,N20_K2_M12_I94.xlsx,10.7950019836
HDRL,2345,greedy,20260827,I95,95,N20_K2_M12_I95.xlsx,9.93932247162
HDRL,2345,greedy,20260827,I96,96,N20_K2_M12_I96.xlsx,10.0853843689
HDRL,2345,greedy,20260827,I97,97,N20_K2_M12_I97.xlsx,11.3006591797
HDRL,2345,greedy,20260827,I98,98,N20_K2_M12_I98.xlsx,9.24918937683
HDRL,2345,greedy,20260827,I99,99,N20_K2_M12_I99.xlsx,11.0439491272
HDRL,2345,greedy,20260827,I100,100,N20_K2_M12_I100.xlsx,10.9051399231
HDRL,2345,sample1280,20260827,I1,1,N20_K2_M12_I1.xlsx,10.9222106934
HDRL,2345,sample1280,20260827,I2,2,N20_K2_M12_I2.xlsx,11.0503864288
HDRL,2345,sample1280,20260827,I3,3,N20_K2_M12_I3.xlsx,9.82092475891
HDRL,2345,sample1280,20260827,I4,4,N20_K2_M12_I4.xlsx,8.61563777924
HDRL,2345,sample1280,20260827,I5,5,N20_K2_M12_I5.xlsx,9.86466407776
HDRL,2345,sample1280,20260827,I6,6,N20_K2_M12_I6.xlsx,11.7333374023
HDRL,2345,sample1280,20260827,I7,7,N20_K2_M12_I7.xlsx,12.2385082245
HDRL,2345,sample1280,20260827,I8,8,N20_K2_M12_I8.xlsx,11.7437829971
HDRL,2345,sample1280,20260827,I9,9,N20_K2_M12_I9.xlsx,10.3647480011
HDRL,2345,sample1280,20260827,I10,10,N20_K2_M12_I10.xlsx,10.8480615616
HDRL,2345,sample1280,20260827,I11,11,N20_K2_M12_I11.xlsx,10.9935321808
HDRL,2345,sample1280,20260827,I12,12,N20_K2_M12_I12.xlsx,7.47106170654
HDRL,2345,sample1280,20260827,I13,13,N20_K2_M12_I13.xlsx,11.0298137665
HDRL,2345,sample1280,20260827,I14,14,N20_K2_M12_I14.xlsx,8.71893978119
HDRL,2345,sample1280,20260827,I15,15,N20_K2_M12_I15.xlsx,9.75877761841
HDRL,2345,sample1280,20260827,I16,16,N20_K2_M12_I16.xlsx,10.3682193756
HDRL,2345,sample1280,20260827,I17,17,N20_K2_M12_I17.xlsx,10.2587242126
HDRL,2345,sample1280,20260827,I18,18,N20_K2_M12_I18.xlsx,10.7238264084
HDRL,2345,sample1280,20260827,I19,19,N20_K2_M12_I19.xlsx,9.55666732788
HDRL,2345,sample1280,20260827,I20,20,N20_K2_M12_I20.xlsx,11.4863300323
HDRL,2345,sample1280,20260827,I21,21,N20_K2_M12_I21.xlsx,11.7895517349
HDRL,2345,sample1280,20260827,I22,22,N20_K2_M12_I22.xlsx,11.1142282486
HDRL,2345,sample1280,20260827,I23,23,N20_K2_M12_I23.xlsx,12.2027587891
HDRL,2345,sample1280,20260827,I24,24,N20_K2_M12_I24.xlsx,11.8291959763
HDRL,2345,sample1280,20260827,I25,25,N20_K2_M12_I25.xlsx,9.62606239319
HDRL,2345,sample1280,20260827,I26,26,N20_K2_M12_I26.xlsx,11.000125885
HDRL,2345,sample1280,20260827,I27,27,N20_K2_M12_I27.xlsx,9.95348930359
HDRL,2345,sample1280,20260827,I28,28,N20_K2_M12_I28.xlsx,11.4999475479
HDRL,2345,sample1280,20260827,I29,29,N20_K2_M12_I29.xlsx,11.2341785431
HDRL,2345,sample1280,20260827,I30,30,N20_K2_M12_I30.xlsx,10.0533943176
HDRL,2345,sample1280,20260827,I31,31,N20_K2_M12_I31.xlsx,8.34841156006
HDRL,2345,sample1280,20260827,I32,32,N20_K2_M12_I32.xlsx,8.09296894073
HDRL,2345,sample1280,20260827,I33,33,N20_K2_M12_I33.xlsx,8.96501636505
HDRL,2345,sample1280,20260827,I34,34,N20_K2_M12_I34.xlsx,11.5833044052
HDRL,2345,sample1280,20260827,I35,35,N20_K2_M12_I35.xlsx,12.316742897
HDRL,2345,sample1280,20260827,I36,36,N20_K2_M12_I36.xlsx,9.46409702301
HDRL,2345,sample1280,20260827,I37,37,N20_K2_M12_I37.xlsx,12.3069286346
HDRL,2345,sample1280,20260827,I38,38,N20_K2_M12_I38.xlsx,9.45896530151
HDRL,2345,sample1280,20260827,I39,39,N20_K2_M12_I39.xlsx,11.3846921921
HDRL,2345,sample1280,20260827,I40,40,N20_K2_M12_I40.xlsx,9.88922023773
HDRL,2345,sample1280,20260827,I41,41,N20_K2_M12_I41.xlsx,10.4654941559
HDRL,2345,sample1280,20260827,I42,42,N20_K2_M12_I42.xlsx,11.3626766205
HDRL,2345,sample1280,20260827,I43,43,N20_K2_M12_I43.xlsx,9.03840732574
HDRL,2345,sample1280,20260827,I44,44,N20_K2_M12_I44.xlsx,11.4258232117
HDRL,2345,sample1280,20260827,I45,45,N20_K2_M12_I45.xlsx,11.4841251373
HDRL,2345,sample1280,20260827,I46,46,N20_K2_M12_I46.xlsx,7.69918107986
HDRL,2345,sample1280,20260827,I47,47,N20_K2_M12_I47.xlsx,9.37251281738
HDRL,2345,sample1280,20260827,I48,48,N20_K2_M12_I48.xlsx,9.20157623291
HDRL,2345,sample1280,20260827,I49,49,N20_K2_M12_I49.xlsx,9.98136234283
HDRL,2345,sample1280,20260827,I50,50,N20_K2_M12_I50.xlsx,12.1495056152
HDRL,2345,sample1280,20260827,I51,51,N20_K2_M12_I51.xlsx,11.1974830627
HDRL,2345,sample1280,20260827,I52,52,N20_K2_M12_I52.xlsx,10.4954862595
HDRL,2345,sample1280,20260827,I53,53,N20_K2_M12_I53.xlsx,10.3410367966
HDRL,2345,sample1280,20260827,I54,54,N20_K2_M12_I54.xlsx,9.71504211426
HDRL,2345,sample1280,20260827,I55,55,N20_K2_M12_I55.xlsx,11.6539306641
HDRL,2345,sample1280,20260827,I56,56,N20_K2_M12_I56.xlsx,12.4520788193
HDRL,2345,sample1280,20260827,I57,57,N20_K2_M12_I57.xlsx,11.4980945587
HDRL,2345,sample1280,20260827,I58,58,N20_K2_M12_I58.xlsx,8.89390659332
HDRL,2345,sample1280,20260827,I59,59,N20_K2_M12_I59.xlsx,9.25137519836
HDRL,2345,sample1280,20260827,I60,60,N20_K2_M12_I60.xlsx,9.81122207642
HDRL,2345,sample1280,20260827,I61,61,N20_K2_M12_I61.xlsx,10.8773498535
HDRL,2345,sample1280,20260827,I62,62,N20_K2_M12_I62.xlsx,9.30691146851
HDRL,2345,sample1280,20260827,I63,63,N20_K2_M12_I63.xlsx,10.7538757324
HDRL,2345,sample1280,20260827,I64,64,N20_K2_M12_I64.xlsx,9.7022819519
HDRL,2345,sample1280,20260827,I65,65,N20_K2_M12_I65.xlsx,12.5762138367
HDRL,2345,sample1280,20260827,I66,66,N20_K2_M12_I66.xlsx,10.4396953583
HDRL,2345,sample1280,20260827,I67,67,N20_K2_M12_I67.xlsx,9.93320465088
HDRL,2345,sample1280,20260827,I68,68,N20_K2_M12_I68.xlsx,10.0664224625
HDRL,2345,sample1280,20260827,I69,69,N20_K2_M12_I69.xlsx,10.6798114777
HDRL,2345,sample1280,20260827,I70,70,N20_K2_M12_I70.xlsx,10.4372882843
HDRL,2345,sample1280,20260827,I71,71,N20_K2_M12_I71.xlsx,11.8382205963
HDRL,2345,sample1280,20260827,I72,72,N20_K2_M12_I72.xlsx,10.1957826614
HDRL,2345,sample1280,20260827,I73,73,N20_K2_M12_I73.xlsx,9.55563735962
HDRL,2345,sample1280,20260827,I74,74,N20_K2_M12_I74.xlsx,11.0810031891
HDRL,2345,sample1280,20260827,I75,75,N20_K2_M12_I75.xlsx,9.54649543762
HDRL,2345,sample1280,20260827,I76,76,N20_K2_M12_I76.xlsx,11.7856082916
HDRL,2345,sample1280,20260827,I77,77,N20_K2_M12_I77.xlsx,10.0045404434
HDRL,2345,sample1280,20260827,I78,78,N20_K2_M12_I78.xlsx,9.58832359314
HDRL,2345,sample1280,20260827,I79,79,N20_K2_M12_I79.xlsx,11.0255222321
HDRL,2345,sample1280,20260827,I80,80,N20_K2_M12_I80.xlsx,10.6347780228
HDRL,2345,sample1280,20260827,I81,81,N20_K2_M12_I81.xlsx,10.7910242081
HDRL,2345,sample1280,20260827,I82,82,N20_K2_M12_I82.xlsx,9.91009807587
HDRL,2345,sample1280,20260827,I83,83,N20_K2_M12_I83.xlsx,10.8731575012
HDRL,2345,sample1280,20260827,I84,84,N20_K2_M12_I84.xlsx,10.0939426422
HDRL,2345,sample1280,20260827,I85,85,N20_K2_M12_I85.xlsx,11.7672042847
HDRL,2345,sample1280,20260827,I86,86,N20_K2_M12_I86.xlsx,9.8164730072
HDRL,2345,sample1280,20260827,I87,87,N20_K2_M12_I87.xlsx,9.18119430542
HDRL,2345,sample1280,20260827,I88,88,N20_K2_M12_I88.xlsx,9.12553405762
HDRL,2345,sample1280,20260827,I89,89,N20_K2_M12_I89.xlsx,10.9108810425
HDRL,2345,sample1280,20260827,I90,90,N20_K2_M12_I90.xlsx,11.5313920975
HDRL,2345,sample1280,20260827,I91,91,N20_K2_M12_I91.xlsx,10.5899057388
HDRL,2345,sample1280,20260827,I92,92,N20_K2_M12_I92.xlsx,8.85056877136
HDRL,2345,sample1280,20260827,I93,93,N20_K2_M12_I93.xlsx,9.91113853455
HDRL,2345,sample1280,20260827,I94,94,N20_K2_M12_I94.xlsx,9.64970016479
HDRL,2345,sample1280,20260827,I95,95,N20_K2_M12_I95.xlsx,9.65089988708
HDRL,2345,sample1280,20260827,I96,96,N20_K2_M12_I96.xlsx,9.70514202118
HDRL,2345,sample1280,20260827,I97,97,N20_K2_M12_I97.xlsx,10.4372138977
HDRL,2345,sample1280,20260827,I98,98,N20_K2_M12_I98.xlsx,9.20692443848
HDRL,2345,sample1280,20260827,I99,99,N20_K2_M12_I99.xlsx,10.8501758575
HDRL,2345,sample1280,20260827,I100,100,N20_K2_M12_I100.xlsx,10.5263462067
HDRL,3456,greedy,20260827,I1,1,N20_K2_M12_I1.xlsx,11.6360874176
HDRL,3456,greedy,20260827,I2,2,N20_K2_M12_I2.xlsx,12.1541919708
HDRL,3456,greedy,20260827,I3,3,N20_K2_M12_I3.xlsx,10.9690675735
HDRL,3456,greedy,20260827,I4,4,N20_K2_M12_I4.xlsx,9.38896179199
HDRL,3456,greedy,20260827,I5,5,N20_K2_M12_I5.xlsx,11.3137388229
HDRL,3456,greedy,20260827,I6,6,N20_K2_M12_I6.xlsx,12.7630329132
HDRL,3456,greedy,20260827,I7,7,N20_K2_M12_I7.xlsx,13.1926937103
HDRL,3456,greedy,20260827,I8,8,N20_K2_M12_I8.xlsx,12.4058485031
HDRL,3456,greedy,20260827,I9,9,N20_K2_M12_I9.xlsx,12.2385282516
HDRL,3456,greedy,20260827,I10,10,N20_K2_M12_I10.xlsx,11.0310840607
HDRL,3456,greedy,20260827,I11,11,N20_K2_M12_I11.xlsx,11.6607265472
HDRL,3456,greedy,20260827,I12,12,N20_K2_M12_I12.xlsx,7.66966438293
HDRL,3456,greedy,20260827,I13,13,N20_K2_M12_I13.xlsx,11.9560813904
HDRL,3456,greedy,20260827,I14,14,N20_K2_M12_I14.xlsx,9.39204978943
HDRL,3456,greedy,20260827,I15,15,N20_K2_M12_I15.xlsx,10.4046936035
HDRL,3456,greedy,20260827,I16,16,N20_K2_M12_I16.xlsx,11.2126026154
HDRL,3456,greedy,20260827,I17,17,N20_K2_M12_I17.xlsx,10.1931085587
HDRL,3456,greedy,20260827,I18,18,N20_K2_M12_I18.xlsx,12.778878212
HDRL,3456,greedy,20260827,I19,19,N20_K2_M12_I19.xlsx,10.5067634583
HDRL,3456,greedy,20260827,I20,20,N20_K2_M12_I20.xlsx,11.791975975
HDRL,3456,greedy,20260827,I21,21,N20_K2_M12_I21.xlsx,12.5834989548
HDRL,3456,greedy,20260827,I22,22,N20_K2_M12_I22.xlsx,12.5736198425
HDRL,3456,greedy,20260827,I23,23,N20_K2_M12_I23.xlsx,12.7932090759
HDRL,3456,greedy,20260827,I24,24,N20_K2_M12_I24.xlsx,13.1902160645
HDRL,3456,greedy,20260827,I25,25,N20_K2_M12_I25.xlsx,10.3229598999
HDRL,3456,greedy,20260827,I26,26,N20_K2_M12_I26.xlsx,11.5281295776
HDRL,3456,greedy,20260827,I27,27,N20_K2_M12_I27.xlsx,10.4503917694
HDRL,3456,greedy,20260827,I28,28,N20_K2_M12_I28.xlsx,13.6227970123
HDRL,3456,greedy,20260827,I29,29,N20_K2_M12_I29.xlsx,12.765203476
HDRL,3456,greedy,20260827,I30,30,N20_K2_M12_I30.xlsx,11.4347381592
HDRL,3456,greedy,20260827,I31,31,N20_K2_M12_I31.xlsx,9.46866226196
HDRL,3456,greedy,20260827,I32,32,N20_K2_M12_I32.xlsx,8.47998523712
HDRL,3456,greedy,20260827,I33,33,N20_K2_M12_I33.xlsx,9.93911933899
HDRL,3456,greedy,20260827,I34,34,N20_K2_M12_I34.xlsx,12.4049243927
HDRL,3456,greedy,20260827,I35,35,N20_K2_M12_I35.xlsx,14.4717254639
HDRL,3456,greedy,20260827,I36,36,N20_K2_M12_I36.xlsx,10.2577362061
HDRL,3456,greedy,20260827,I37,37,N20_K2_M12_I37.xlsx,13.200047493
HDRL,3456,greedy,20260827,I38,38,N20_K2_M12_I38.xlsx,10.2116384506
HDRL,3456,greedy,20260827,I39,39,N20_K2_M12_I39.xlsx,11.5455589294
HDRL,3456,greedy,20260827,I40,40,N20_K2_M12_I40.xlsx,10.6986217499
HDRL,3456,greedy,20260827,I41,41,N20_K2_M12_I41.xlsx,10.8301048279
HDRL,3456,greedy,20260827,I42,42,N20_K2_M12_I42.xlsx,11.9784660339
